1.000000000000000000e+04,2.320630126833333634e+03
5.000000000000000000e+04,2.332171142666666583e+03
1.000000000000000000e+05,2.308022216833333459e+03
2.000000000000000000e+05,2.302259033333333264e+03
3.000000000000000000e+05,2.302024210666666932e+03
4.000000000000000000e+05,2.307568969500000094e+03
5.000000000000000000e+05,2.324608886499999699e+03
6.000000000000000000e+05,2.321685709666666753e+03
7.000000000000000000e+05,2.312769490500000302e+03
8.000000000000000000e+05,2.364664672999999766e+03
9.000000000000000000e+05,2.313889160333333166e+03
1.000000000000000000e+06,2.323529378333333170e+03
2.000000000000000000e+06,1.624709980000000087e+02
3.000000000000000000e+06,1.707761661666666271e+02
4.000000000000000000e+06,1.979189985000000149e+02
5.000000000000000000e+06,2.089823301666666566e+02
